trip_verification,reviews,num_words,review_sentence,Scores,Compound,sentiment
True,"['Hong', 'Kong', 'London', 'Heathrow', 'British', 'Airways.', 'One', 'best', 'flight', 'I’ve', 'premium', 'cabin.', 'The', 'service,', 'seat,', 'food', 'wine', 'best', 'I’ve', 'experienced.', 'The', 'gripe', 'I', 'cabin', 'temperature', 'warm', 'sleep', 'impossible', 'pyjama', 'provide', 'BA.', 'The', 'cabin', 'attendant', 'bed', 'nice', 'touch.', 'I', 'hesitate', 'fly', 'First', 'class', 'BA', 'flight.']",44,"Hong Kong London Heathrow British Airways. One best flight I’ve premium cabin. The service, seat, food wine best I’ve experienced. The gripe I cabin temperature warm sleep impossible pyjama provide BA. The cabin attendant bed nice touch. I hesitate fly First class BA flight.","{'neg': 0.04, 'neu': 0.709, 'pos': 0.251, 'compound': 0.9001}",0.9001,Positive
True,"['San', 'Jose', 'Amsterdam', 'London.', 'Layout', 'Boeing', '787', 'cabin', 'poor', 'rearmost', 'seat', 'have', 'luggage', 'bin', '(row', '42-44', 'D,', 'E,', 'F,).', 'In', 'addition', 'crew', 'fill', 'bin', 'outer', 'seat', '(row', '42-43', 'K,', 'J)', 'bag', 'blankets.', 'I', 'recommend', 'BA', '787.']",36,"San Jose Amsterdam London. Layout Boeing 787 cabin poor rearmost seat have luggage bin (row 42-44 D, E, F,). In addition crew fill bin outer seat (row 42-43 K, J) bag blankets. I recommend BA 787.","{'neg': 0.08, 'neu': 0.855, 'pos': 0.065, 'compound': -0.1531}",-0.1531,Negative
True,"['Singapore', 'Paris', 'London.', 'The', 'flight', 'ok,', 'date', 'seat', 'shakey', 'arm', 'comfortable', 'serviceable', 'experience.', 'However', 'luggage', 'load', 'flight,', 'second', 'time', 'happen', 'BA', 'despite', '13', 'hour', 'flight,', '2', 'hour', 'stopover,', '1', 'hour', 'flight', 'Paris', 'BA', 'effort', 'inform', 'time', 'issue.', 'Instead', 'travel', '17', 'hour', 'wait', 'baggage', 'come', 'clear', 'realise', 'missing.', 'Being', 'Sunday', 'shop', 'close', 'lunchtime', 'leave', 'little', 'time', 'buy', 'emergency', 'item', 'despite', 'know', 'hadn’t', 'load', 'baggage', 'find', 'way', 'send', 'quicker', '24', 'hour', 'arrival', 'mean', '2', '3', 'day', 'Paris', 'spend', 'luggage.']",77,"Singapore Paris London. The flight ok, date seat shakey arm comfortable serviceable experience. However luggage load flight, second time happen BA despite 13 hour flight, 2 hour stopover, 1 hour flight Paris BA effort inform time issue. Instead travel 17 hour wait baggage come clear realise missing. Being Sunday shop close lunchtime leave little time buy emergency item despite know hadn’t load baggage find way send quicker 24 hour arrival mean 2 3 day Paris spend luggage.","{'neg': 0.071, 'neu': 0.829, 'pos': 0.1, 'compound': 0.5209}",0.5209,Positive
True,"['Warsaw', 'London.', 'Everything', 'go', 'like', 'clockwork', 'dislike', 'flight.', 'Professional', 'crew', 'beam', 'faces,', 'new', 'aircraft', ""(it's"", 'important', 'choose', 'seat', 'row', '14', 'A321neo,', 'seat', 'old', 'type', 'Pinnacle', 'seat', 'well', 'legroom),', 'informative', 'captain', 'tell', 'expect', 'turbulence', 'take', '(very', 'appreciated),', 'time', 'land', 'good', 'atmosphere', 'board!', 'The', 'food', 'Euro', 'Traveller', 'unfortunately', 'longer', 'free,', ""BA's"", 'Executive', 'Club', 'pay', 'food', '&', 'drink', 'avios,', 'convenient.', 'The', 'drawback', 'I', 'find', 'long', 'queue', 'bag', 'check-in', 'Warsaw', 'Airport', '-', '3', 'open', 'check-in', 'counter', 'approx.', '200', 'people', 'enough.']",76,"Warsaw London. Everything go like clockwork dislike flight. Professional crew beam faces, new aircraft (it's important choose seat row 14 A321neo, seat old type Pinnacle seat well legroom), informative captain tell expect turbulence take (very appreciated), time land good atmosphere board! The food Euro Traveller unfortunately longer free, BA's Executive Club pay food & drink avios, convenient. The drawback I find long queue bag check-in Warsaw Airport - 3 open check-in counter approx. 200 people enough.","{'neg': 0.103, 'neu': 0.743, 'pos': 0.154, 'compound': 0.7424}",0.7424,Positive
False,"['New', 'York', 'London', 'Heathrow.', 'Very', 'good,', 'staff', 'nice,', 'comfortable', 'seats,', 'seat', 'recline', 'good', 'enough,', 'food', 'bite', 'limited.', 'I', 'recommend', 'BA', 'good', 'airline.']",22,"New York London Heathrow. Very good, staff nice, comfortable seats, seat recline good enough, food bite limited. I recommend BA good airline.","{'neg': 0.055, 'neu': 0.408, 'pos': 0.537, 'compound': 0.9481}",0.9481,Positive
False,"['London', 'Los', 'Angeles.', 'Take', 'delay', '3', 'hr', '(which', 'spend', 'onboard)', 'dent', 'door', 'need', 'inspection', '-', 'sure', 'maybe', 'outside', 'control.', 'I', 'fly', 'wife', 'kid', '(2', '&', '4),', 'sit', 'bulkhead', '3', 'seat', 'baby', 'bassinet', 'facility.', 'After', 'saw', 'inflight', 'entertainment', 'service', '(for', 'section', '-', 'cabin)', 'working.', 'And', 'sit', '11.5hr', 'overnight', 'flight', 'little', 'ones,', 'mean', 'sleep', 'go', 'happen.', 'We', 'contact', 'cabin', 'crew', 'zero', 'accommodation.', 'Sorry', 'said.', 'During', 'flight', 'cabin', 'crew', 'stand', 'galley', 'bulkhead', 'talk', 'loudly', 'light', 'dimmed,', 'keep', 'slam', 'drawer', 'move', 'thing', 'around.', 'To', 'cap', 'off,', 'land', '10pm', 'ET', 'leave', 'baby', 'car', 'seat', 'stroller.', 'We', 'finally', 'receive', '2', 'day', 'later.', 'Conclusion,', 'fly', 'BA', 'again.']",100,"London Los Angeles. Take delay 3 hr (which spend onboard) dent door need inspection - sure maybe outside control. I fly wife kid (2 & 4), sit bulkhead 3 seat baby bassinet facility. After saw inflight entertainment service (for section - cabin) working. And sit 11.5hr overnight flight little ones, mean sleep go happen. We contact cabin crew zero accommodation. Sorry said. During flight cabin crew stand galley bulkhead talk loudly light dimmed, keep slam drawer move thing around. To cap off, land 10pm ET leave baby car seat stroller. We finally receive 2 day later. Conclusion, fly BA again.","{'neg': 0.074, 'neu': 0.874, 'pos': 0.051, 'compound': -0.0772}",-0.0772,Negative
False,"['British', 'Airways', '(Comair)', 'Johannesburg', 'Cape', 'Town', 'route', 'fully', 'subscribed,', 'occasion', 'equivalent', 'Club', 'Europe', 'stretch', '9', 'rows.', 'Service', 'follow', 'usual', 'pattern', 'drink', '(champagne', 'included)', 'Comair’s', 'idiosyncratic', '‘four-course', 'meal’,', 'I.e.', 'tiny', 'salad,', 'hot', 'course', 'choosing,', 'minute', 'ice', 'cake', 'minuscule', 'cheese', '&', 'biscuits.', 'The', 'hot', 'meal', 'invariably', 'scorch', 'edges.', 'Comair', 'need', 'time', 'modern', 'business', 'class', 'offering.', 'Aside', 'meal,', 'flight', 'typically', 'efficient,', 'arrival', 'slightly', 'ahead', 'schedule.']",62,"British Airways (Comair) Johannesburg Cape Town route fully subscribed, occasion equivalent Club Europe stretch 9 rows. Service follow usual pattern drink (champagne included) Comair’s idiosyncratic ‘four-course meal’, I.e. tiny salad, hot course choosing, minute ice cake minuscule cheese & biscuits. The hot meal invariably scorch edges. Comair need time modern business class offering. Aside meal, flight typically efficient, arrival slightly ahead schedule.","{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.4215}",0.4215,Neutral
True,"['London', 'Bangkok.', ""It's"", 'importantly,', 'deliver', 'promise', 'longer.', 'Disappointing', 'food,', 'outdated', 'uncomfortable', 'seats,', 'appal', 'baggage', 'handle', 'LHR,', 'mediocre', 'crew', 'service', 'onboard.', 'The', 'customer', 'service', 'online', 'bad.', 'My', 'recent', 'experience', 'early', 'January', '2020', 'couple', 'newborn', 'baby', 'Club', 'World', 'overnight', 'flight', 'LHR', 'BKK.', 'Baby', 'screams,', 'sleep', 'cabin', 'full,', 'me.', 'The', 'couple', 'nice,', 'apologetic', 'bear', '12', 'hour', 'long', 'haul', 'flight', 'together.', 'However,', 'deal', 'customer', 'service', 'appalling.', 'When', 'BA', 'go', 'offer', 'kid', 'free', 'zone', 'Club', 'World', 'people', 'need', 'work', 'sleep?']",75,"London Bangkok. It's importantly, deliver promise longer. Disappointing food, outdated uncomfortable seats, appal baggage handle LHR, mediocre crew service onboard. The customer service online bad. My recent experience early January 2020 couple newborn baby Club World overnight flight LHR BKK. Baby screams, sleep cabin full, me. The couple nice, apologetic bear 12 hour long haul flight together. However, deal customer service appalling. When BA go offer kid free zone Club World people need work sleep?","{'neg': 0.154, 'neu': 0.728, 'pos': 0.118, 'compound': -0.5106}",-0.5106,Negative
False,"['London', 'Johannesburg.', 'Departure', 'slightly', 'delay', '50', 'mph', 'gusts,', 'away', 'flight', 'usual', 'comfortable', 'experience', 'upper', 'deck.', 'Seats', '53J/K', 'best', 'long', 'galley', 'quiet.', 'The', 'dinner', 'service', 'efficient', 'ready', 'sleep', 'film.', 'Cabin', 'crew', 'pleasant', 'attentive.', 'Toilets', 'keep', 'clean', 'flight.', 'Arrival', '30', 'minute', 'time,', 'baggage', 'collection', 'custom', 'mercifully', 'quick,', 'SLOW', 'lounge', '40', 'minute', 'landing.', 'Overall,', 'good', 'flight.']",53,"London Johannesburg. Departure slightly delay 50 mph gusts, away flight usual comfortable experience upper deck. Seats 53J/K best long galley quiet. The dinner service efficient ready sleep film. Cabin crew pleasant attentive. Toilets keep clean flight. Arrival 30 minute time, baggage collection custom mercifully quick, SLOW lounge 40 minute landing. Overall, good flight.","{'neg': 0.029, 'neu': 0.655, 'pos': 0.316, 'compound': 0.9623}",0.9623,Positive
True,"['Overall', 'comfortable', 'flight', 'British', 'Airways.', 'Both', 'flight', 'take', 'time', 'reach', 'time.', 'I', 'excite', 'fly', 'BA', 'change', 'aircraft', 'Boeing', '777-200', 'Boeing', '747-400', 'know', 'queen', 'skies.', 'The', 'flight', 'attendant', 'nice', 'professional', 'passengers,', 'best', 'speed', 'board', 'process', 'flight', 'take', 'off.', 'Everything', 'go', 'flight', 'flight', 'time', 'go', 'short', 'atlantic', 'great', 'tail', 'winds.', 'On', 'second', 'flight', 'Mumbai,', 'flight', 'attendant', 'polite', 'respectful', 'give', 'best', 'service.', 'However,', 'lunch', 'service,', 'run', 'vegetarian', 'food', 'option', 'fetch', 'vegetarian', 'food', 'cabin', 'crew', 'meal', 'passenger', 'vegetarian.', 'Overall,', 'flight', 'BA', 'good.', 'There', 'shortcoming', 'older', 'fleet', 'like', 'lack', 'USB', 'ports,', 'Power', 'Outlet,', 'Old', 'IFE,', 'IFE', 'box', 'block', 'legroom.', 'BA', 'need', 'refurbish', 'old', 'cabin', 'Boeing', '777-200', 'Boeing', '747,if', 'plan', 'use', 'longer', 'flights.']",107,"Overall comfortable flight British Airways. Both flight take time reach time. I excite fly BA change aircraft Boeing 777-200 Boeing 747-400 know queen skies. The flight attendant nice professional passengers, best speed board process flight take off. Everything go flight flight time go short atlantic great tail winds. On second flight Mumbai, flight attendant polite respectful give best service. However, lunch service, run vegetarian food option fetch vegetarian food cabin crew meal passenger vegetarian. Overall, flight BA good. There shortcoming older fleet like lack USB ports, Power Outlet, Old IFE, IFE box block legroom. BA need refurbish old cabin Boeing 777-200 Boeing 747,if plan use longer flights.","{'neg': 0.04, 'neu': 0.721, 'pos': 0.239, 'compound': 0.9776}",0.9776,Positive
True,"['Los', 'Angeles', 'London', '6th', 'January,', 'husband', 'seat', 'broken.', 'The', 'Customer', 'Service', 'Manager', 'rude', 'insinuation', 'intentions.', 'It', 'dreadful', 'way', 'end', 'honeymoon', 'leave', 'bitter', 'taste.', 'A', 'truly', 'horrendous', 'experience.']",27,"Los Angeles London 6th January, husband seat broken. The Customer Service Manager rude insinuation intentions. It dreadful way end honeymoon leave bitter taste. A truly horrendous experience.","{'neg': 0.434, 'neu': 0.491, 'pos': 0.075, 'compound': -0.9169}",-0.9169,Negative
True,"['Gatwick', 'Cancun.', 'Flight', 'late.', 'My', 'food', 'bad', 'possible', 'change.', 'I', 'pay', 'internet', 'work', 'time.', 'Was', 'advise', 'report', 'instruction', 'how.']",19,Gatwick Cancun. Flight late. My food bad possible change. I pay internet work time. Was advise report instruction how.,"{'neg': 0.234, 'neu': 0.766, 'pos': 0.0, 'compound': -0.5994}",-0.5994,Negative
True,"['Fantastic', 'flight.', 'Travelled', 'solo', 'London', 'Gatwick', 'Glasgow', 'British', 'Airway’s', 'Club', 'Europe', 'cabin', 'fault', 'aspect', 'service.', 'I', 'arrive', 'Gatwick', '2', 'hour', 'prior', 'departure.', 'All', 'BA', 'Club', 'World', 'passenger', 'entitle', 'fast', 'track', 'security', 'Gatwick.', 'This', 'quick', 'staff', 'pleasant', 'enough.', 'The', 'lounge', 'Gatwick', 'clean', 'modern', 'nice', 'relax', 'start', 'journey.', 'Boarding', 'quick', 'flight', 'depart', 'on-time', 'land', '10', 'minute', 'early,', 'crew', 'attentive', 'friendly.', 'The', 'in-flight', 'meal', 'delicious', '(I', 'smoke', 'Salmon', 'serve', 'curry', 'rice).', 'Overall', 'lovely', 'fly', 'experience.', 'Had', 'ever-so-slightly', 'leg', 'room', 'in-flight', 'entertainment', 'I’d', 'give', 'flight', '10/10!', 'A', 'fantastic', 'crew', 'credit', 'airline.']",87,"Fantastic flight. Travelled solo London Gatwick Glasgow British Airway’s Club Europe cabin fault aspect service. I arrive Gatwick 2 hour prior departure. All BA Club World passenger entitle fast track security Gatwick. This quick staff pleasant enough. The lounge Gatwick clean modern nice relax start journey. Boarding quick flight depart on-time land 10 minute early, crew attentive friendly. The in-flight meal delicious (I smoke Salmon serve curry rice). Overall lovely fly experience. Had ever-so-slightly leg room in-flight entertainment I’d give flight 10/10! A fantastic crew credit airline.","{'neg': 0.024, 'neu': 0.637, 'pos': 0.338, 'compound': 0.9872}",0.9872,Positive
True,"['Rio', 'De', 'Janeiro', 'London', 'Heathrow.', 'Love', 'aircraft,', '3', 'Class,', 'Business,', 'World', 'Traveller', 'Plus', 'Economy', 'Class.', '2', 'Cabins', 'Business', 'class', 'Front', '3', 'row', 'Rear', '2', 'Rows.', 'I', 'seat', '3A,', 'In', 'opinion', 'seat,', 'Window', 'seat', 'bite', 'space', 'usual', 'seat', '(at', ""6'4''"", 'little', 'extra', 'helps)', 'private', 'tuck', 'second', 'galley', 'area,', 'toilet', 'J/K.', 'I', 'settle', 'sleep', 'even', 'meal.', 'Crew', 'accommodate', 'offer', 'water', 'bottle', 'immediately.', 'A', 'good', 'hour', 'sleep', 'normal', 'wake', '10', 'minute', 'breakfast.', 'I', 'enjoy', 'fruit,', 'yoghurt,', 'muesli', 'English', 'Breakfast.', 'All', 'great', 'service,', 'Good', 'flight', 'felt', 'fully', 'relaxed.']",84,"Rio De Janeiro London Heathrow. Love aircraft, 3 Class, Business, World Traveller Plus Economy Class. 2 Cabins Business class Front 3 row Rear 2 Rows. I seat 3A, In opinion seat, Window seat bite space usual seat (at 6'4'' little extra helps) private tuck second galley area, toilet J/K. I settle sleep even meal. Crew accommodate offer water bottle immediately. A good hour sleep normal wake 10 minute breakfast. I enjoy fruit, yoghurt, muesli English Breakfast. All great service, Good flight felt fully relaxed.","{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.9674}",0.9674,Positive
True,"['Gatwick', 'Tirana.', 'I', 'incredibly', 'disappoint', 'service', 'provide', 'flight,', 'virtually', 'impossible', 'differentiate', 'flight', 'different', 'economy.', 'Business', 'class', 'passenger', 'board', 'time', 'economy', 'class', 'passengers,', 'curtain', 'divide', 'economy', 'class', 'business', 'class,', 'people', 'economy', 'class', 'take', 'liberty', 'remove', 'cabin', 'bag', 'space', 'seat,', 'seat', 'me.', '.', 'The', 'seat', 'seat', 'economy,', 'difference', 'middle', 'seat', 'empty,', 'create', 'divide', 'window', 'aisle', 'seats.', 'I', 'encounter', 'odd', 'problem', 'meal', '-', 'lovely', 'cabin', 'crew', 'member', 'notify', 'I', 'choice', 'eat', 'pasta', 'dinner', 'choice', 'finished.', 'You', 'well', 'economy', 'pay', 'service.', 'Flight', 'leave', 'time', 'land', 'early.', 'British', 'Airways', 'opinion', 'best', 'inflight', 'W-Fi', 'service.', 'For', '10', 'pound', 'unlimited,', 'high', 'speed', 'wi-fi', 'stream', 'YouTube', 'videos.', 'They', 'offer', 'cheaper', 'package', 'unlimited', 'texts.']",105,"Gatwick Tirana. I incredibly disappoint service provide flight, virtually impossible differentiate flight different economy. Business class passenger board time economy class passengers, curtain divide economy class business class, people economy class take liberty remove cabin bag space seat, seat me. . The seat seat economy, difference middle seat empty, create divide window aisle seats. I encounter odd problem meal - lovely cabin crew member notify I choice eat pasta dinner choice finished. You well economy pay service. Flight leave time land early. British Airways opinion best inflight W-Fi service. For 10 pound unlimited, high speed wi-fi stream YouTube videos. They offer cheaper package unlimited texts.","{'neg': 0.106, 'neu': 0.761, 'pos': 0.133, 'compound': 0.7357}",0.7357,Positive
False,"['Keflavik', 'London', 'Heathrow.', 'Cabin', 'crew', 'amazing.', 'Weather', 'terrify', 'drive', 'airport', 'know', 'thing', 'go', 'tough.', 'Expecting', 'delay', 'see', 'European', 'flight', 'cancel', 'expect', 'surprise', 'flight', 'boarding.', 'Snow', 'blizzard', 'conditions,', 'surprise', 'get', 'settle', 'seats.', 'Crew', 'friendly', 'long', 'story', 'short', '3', 'hour', 'grind', 'wait', 'di-icing', 'machine', 'finally', 'way', 'off.', 'All', 'staff', 'relax', 'calm', 'passenger', 'include', 'connect', 'flight', 'sit', 'personally', 'look', 'option', 'BA', 'online', 'app', 'help', 'them.', 'Non-alcoholic', 'drink', 'snack', 'provide', 'time.', 'The', 'officer', 'keep', 'inform', 'time', 'BA', 'fault', 'de-ice', 'machine', 'delay', 'eventually', 'procedure', 'ready', 'take-off.', 'How', 'pilot', 'team', 'manage', 'condition', 'I', 'smooth', 'cloud', 'smooth', 'journey', 'way', 'Heathrow.', 'Cabin', 'crew', 'provide', 'excellent', 'service.', 'Being', 'business', 'lucky', 'champagne', 'meal', 'excellent.', 'Veg', 'shepherd', 'pie', 'chicken', 'curry', 'lovely.', 'So', 'want', 'thank', 'BA.', 'We', 'know', 'lot', 'negative', 'review', ""can't"", 'fault', 'you.', 'Particularly', 'crew', 'real', 'effort', 'talk', 'us.', 'Well', 'done.']",130,"Keflavik London Heathrow. Cabin crew amazing. Weather terrify drive airport know thing go tough. Expecting delay see European flight cancel expect surprise flight boarding. Snow blizzard conditions, surprise get settle seats. Crew friendly long story short 3 hour grind wait di-icing machine finally way off. All staff relax calm passenger include connect flight sit personally look option BA online app help them. Non-alcoholic drink snack provide time. The officer keep inform time BA fault de-ice machine delay eventually procedure ready take-off. How pilot team manage condition I smooth cloud smooth journey way Heathrow. Cabin crew provide excellent service. Being business lucky champagne meal excellent. Veg shepherd pie chicken curry lovely. So want thank BA. We know lot negative review can't fault you. Particularly crew real effort talk us. Well done.","{'neg': 0.121, 'neu': 0.616, 'pos': 0.262, 'compound': 0.9711}",0.9711,Positive
False,"['Fly', 'economy', 'you’ll', 'pay', 'awful', 'service.', 'The', 'London', 'Vancouver', 'route', 'use', 'old', 'planes,', 'oldest', 'inflight', 'entertainment', 'system', 'food', 'inedible.']",19,"Fly economy you’ll pay awful service. The London Vancouver route use old planes, oldest inflight entertainment system food inedible.","{'neg': 0.19, 'neu': 0.69, 'pos': 0.121, 'compound': -0.1531}",-0.1531,Negative
True,"['My', 'partner', 'I', 'spend', 'Christmas', 'Tokyo.', 'The', 'flight', 'enjoyable', 'staff', 'polite', 'helpful', 'run', 'smoothly.', 'Our', 'experience', 'home', 'completely', 'different.', 'The', 'staff', 'incredibly', 'rude', 'lazy.', 'The', 'flight', '12', 'hour', 'mid', 'flight', 'partner', 'ask', 'bottle', 'water.', 'The', 'lady', 'rudely', 'say', 'go', 'way', 'partner', 'head', 'help', 'herself.', 'My', 'partner', 'head', 'lady', 'sit', 'request', 'point', 'shelf', 'partner', 'get', 'water', 'from.', 'Both', ""TV's"", 'stop', 'work', 'mid', 'flight', 'period', '40', 'minutes.', 'We', 'ask', 'staff', 'fix', 'problem.', 'The', 'lady', 'say', 'try', 'sighing.', 'As', '25', 'year', 'old', 'decide', 'airline', 'brand', 'remain', 'loyal', 'I', 'tell', 'British', 'Airways', 'it.', 'Terrible', 'customer', 'service.']",92,My partner I spend Christmas Tokyo. The flight enjoyable staff polite helpful run smoothly. Our experience home completely different. The staff incredibly rude lazy. The flight 12 hour mid flight partner ask bottle water. The lady rudely say go way partner head help herself. My partner head lady sit request point shelf partner get water from. Both TV's stop work mid flight period 40 minutes. We ask staff fix problem. The lady say try sighing. As 25 year old decide airline brand remain loyal I tell British Airways it. Terrible customer service.,"{'neg': 0.159, 'neu': 0.735, 'pos': 0.106, 'compound': -0.6976}",-0.6976,Negative
True,"['London', 'Hong', 'Kong.', 'At', 'entrance', 'BA', 'business', 'lounge', 'sign', 'say', 'Silver', 'Gold', 'member', 'only.', 'My', 'membership', 'drop', 'bronze', ""wife's"", 'remain', 'silver.', 'At', 'reception', 'desk', 'I', 'ask', 'bronze', ""wasn't"", 'allow', 'tell', 'I', 'enter', 'guest', ""wife's."", 'When', 'I', 'get', 'entrance', 'show', 'board', 'pas', 'I', 'assume', 'lady', 'overhear', 'previous', 'conversation', 'wife', 'ask', 'bring', 'guest.', 'No', 'warm', 'greeting,', ""job's"", 'worth', 'high', 'hand', 'attitude.', 'Neither', 'BA', 'rep', 'bother', 'check', 'board', 'pas', 'properly.', 'Had', 'see', 'business', 'class', 'ticket', 'I', 'right', 'enter', 'steam', 'anyway.', 'Fortunately', 'cabin', 'staff', 'friendly', 'nicer.']",82,"London Hong Kong. At entrance BA business lounge sign say Silver Gold member only. My membership drop bronze wife's remain silver. At reception desk I ask bronze wasn't allow tell I enter guest wife's. When I get entrance show board pas I assume lady overhear previous conversation wife ask bring guest. No warm greeting, job's worth high hand attitude. Neither BA rep bother check board pas properly. Had see business class ticket I right enter steam anyway. Fortunately cabin staff friendly nicer.","{'neg': 0.066, 'neu': 0.739, 'pos': 0.196, 'compound': 0.895}",0.895,Positive
False,"['Los', 'Angeles', 'London', 'Heathrow.', 'If', 'I', 'BA', 'zero', 'star', 'I', 'would.', 'They', 'worst', 'customer', 'service.', 'I’ve', 'fly', 'airline', 'world', 'family,', 'surely', 'fly', 'British', 'Airways', 'again.', 'They', 'give', 'seat', 'away', 'return', 'flight', 'address', 'purchase', 'expensive', 'business', 'class', 'ticket', '4.5', 'month', 'advance', 'ensure', 'family', 'fly', '12', 'hour', 'flight', 'together.', 'The', 'flight', 'London', 'didn’t', 'best', 'service,', 'toilet', 'service.', 'The', 'bed', 'business', 'class', 'uncomfortable', 'business', 'class', 'I’ve', 'flown.', 'The', 'check-in', 'process', 'Heathrow', 'disastrous.', 'The', 'inefficient', 'process', 'human', 'assistances.', 'The', 'limit', 'one', 'available', 'slam', 'line', 'customers.', 'I', 'highly', 'suggest', 'refrain', 'carrier.', 'I', 'wish', 'I', 'bite', 'research', 'prior', 'fly', 'them.']",94,"Los Angeles London Heathrow. If I BA zero star I would. They worst customer service. I’ve fly airline world family, surely fly British Airways again. They give seat away return flight address purchase expensive business class ticket 4.5 month advance ensure family fly 12 hour flight together. The flight London didn’t best service, toilet service. The bed business class uncomfortable business class I’ve flown. The check-in process Heathrow disastrous. The inefficient process human assistances. The limit one available slam line customers. I highly suggest refrain carrier. I wish I bite research prior fly them.","{'neg': 0.124, 'neu': 0.76, 'pos': 0.116, 'compound': -0.2023}",-0.2023,Negative
True,"['Istanbul', 'London.', 'We', 'wait', 'age', 'check', 'flight', 'advise', 'turn', '3', 'hr', 'departure', 'time', 'check', 'in.', 'We', 'wait', '40', 'minute', 'check', 'staff', 'turn', 'up.', 'Once', 'did,', 'staff', 'surly', 'rude.', 'On', 'flight', 'IFE,', 'free', 'drink', 'snack', 'map', 'track', 'flight.', 'The', 'onboard', 'crew', 'bite', 'chaotic.', 'Serving', 'M&S', 'food', 'purchase.', 'The', 'flight', 'delay', 'relatively', 'smooth.', 'However', 'BA', 'product', 'tire', 'slightly', 'pathetic.']",57,"Istanbul London. We wait age check flight advise turn 3 hr departure time check in. We wait 40 minute check staff turn up. Once did, staff surly rude. On flight IFE, free drink snack map track flight. The onboard crew bite chaotic. Serving M&S food purchase. The flight delay relatively smooth. However BA product tire slightly pathetic.","{'neg': 0.18, 'neu': 0.77, 'pos': 0.05, 'compound': -0.8228}",-0.8228,Negative
